,id,name,grade level,course,course score
47133,3773,Christopher Cox,12,English 4,95
47134,3773,Christopher Cox,12,Cooking,80
47135,3774,Tracy Weeks,9,Geometry,98
47136,3774,Tracy Weeks,9,Biology,72
47137,3774,Tracy Weeks,9,World Geography,83
47138,3774,Tracy Weeks,9,English 1,86
47139,3774,Tracy Weeks,9,Cooking,80
47140,3774,Tracy Weeks,10,Algebra 2,100
47141,3774,Tracy Weeks,10,Chemistry,76
47142,3774,Tracy Weeks,10,World History,84
47143,3774,Tracy Weeks,10,English 2,88
47144,3774,Tracy Weeks,10,Music,79
47145,3775,Sean Vaughan,9,Algebra 1,80
47146,3775,Sean Vaughan,9,Biology,93
47147,3775,Sean Vaughan,9,World Geography,87
47148,3775,Sean Vaughan,9,English 1,71
47149,3775,Sean Vaughan,9,Yearbook,96
47150,3775,Sean Vaughan,10,Geometry,81
47151,3775,Sean Vaughan,10,Chemistry,92
47152,3775,Sean Vaughan,10,World History,87
47153,3775,Sean Vaughan,10,English 2,73
47154,3775,Sean Vaughan,10,Yearbook,100
47155,3776,William Kim,9,Algebra 1,99
47156,3776,William Kim,9,Biology,72
47157,3776,William Kim,9,World Geography,99
47158,3776,William Kim,9,English 1,76
47159,3776,William Kim,9,Physical Education,70
47160,3777,Jared Campbell,9,Algebra 1,87
47161,3777,Jared Campbell,9,Biology,84
47162,3777,Jared Campbell,9,World Geography,73
47163,3777,Jared Campbell,9,English 1,80
47164,3777,Jared Campbell,9,Computer Science,80
47165,3778,Ryan Schneider,9,Geometry,82
47166,3778,Ryan Schneider,9,Biology,84
47167,3778,Ryan Schneider,9,World Geography,76
47168,3778,Ryan Schneider,9,English 1,75
47169,3778,Ryan Schneider,9,Music,88
47170,3779,Crystal Henry,9,Algebra 1,88
47171,3779,Crystal Henry,9,Biology,96
47172,3779,Crystal Henry,9,World Geography,93
47173,3779,Crystal Henry,9,English 1,75
47174,3779,Crystal Henry,9,Physical Education,86
47175,3779,Crystal Henry,10,Geometry,84
47176,3779,Crystal Henry,10,Chemistry,100
47177,3779,Crystal Henry,10,World History,97
47178,3779,Crystal Henry,10,English 2,79
47179,3779,Crystal Henry,10,Computer Science,91
47180,3779,Crystal Henry,11,Algebra 2,86
47181,3779,Crystal Henry,11,Physics,98
47182,3779,Crystal Henry,11,American History,100
47183,3779,Crystal Henry,11,English 3,80
47184,3779,Crystal Henry,11,Cooking,86
47185,3780,Jeffrey Fisher,9,Geometry,85
47186,3780,Jeffrey Fisher,9,Biology,81
47187,3780,Jeffrey Fisher,9,World Geography,77
47188,3780,Jeffrey Fisher,9,English 1,94
47189,3780,Jeffrey Fisher,9,Physical Education,72
47190,3781,Joann Reynolds,9,Algebra 1,98
47191,3781,Joann Reynolds,9,Biology,96
47192,3781,Joann Reynolds,9,World Geography,94
47193,3781,Joann Reynolds,9,English 1,94
47194,3781,Joann Reynolds,9,Cooking,96
47195,3781,Joann Reynolds,10,Geometry,100
47196,3781,Joann Reynolds,10,Chemistry,100
47197,3781,Joann Reynolds,10,World History,90
47198,3781,Joann Reynolds,10,English 2,90
47199,3781,Joann Reynolds,10,Cooking,93
47200,3781,Joann Reynolds,11,Algebra 2,100
47201,3781,Joann Reynolds,11,Physics,100
47202,3781,Joann Reynolds,11,American History,89
47203,3781,Joann Reynolds,11,English 3,92
47204,3781,Joann Reynolds,11,Computer Science,98
47205,3781,Joann Reynolds,12,Precalculus,100
47206,3781,Joann Reynolds,12,Astronomy,100
47207,3781,Joann Reynolds,12,American Government,88
47208,3781,Joann Reynolds,12,English 4,90
47209,3781,Joann Reynolds,12,Cooking,100
47210,3782,Patrick Cobb,9,Geometry,90
47211,3782,Patrick Cobb,9,Biology,98
47212,3782,Patrick Cobb,9,World Geography,78
47213,3782,Patrick Cobb,9,English 1,74
47214,3782,Patrick Cobb,9,Music,79
47215,3783,Laura Snyder,9,Algebra 1,72
47216,3783,Laura Snyder,9,Biology,91
47217,3783,Laura Snyder,9,World Geography,83
47218,3783,Laura Snyder,9,English 1,86
47219,3783,Laura Snyder,9,Cooking,79
47220,3784,Micheal Carr,9,Algebra 1,97
47221,3784,Micheal Carr,9,Biology,76
47222,3784,Micheal Carr,9,World Geography,81
47223,3784,Micheal Carr,9,English 1,84
47224,3784,Micheal Carr,9,Physical Education,81
47225,3784,Micheal Carr,10,Geometry,98
47226,3784,Micheal Carr,10,Chemistry,78
47227,3784,Micheal Carr,10,World History,79
47228,3784,Micheal Carr,10,English 2,79
47229,3784,Micheal Carr,10,Studio Art,80
47230,3784,Micheal Carr,11,Algebra 2,95
47231,3784,Micheal Carr,11,Physics,81
47232,3784,Micheal Carr,11,American History,74
47233,3784,Micheal Carr,11,English 3,80
47234,3784,Micheal Carr,11,Cooking,81
47235,3785,Kyle Roman,9,Algebra 1,73
47236,3785,Kyle Roman,9,Biology,70
47237,3785,Kyle Roman,9,World Geography,100
47238,3785,Kyle Roman,9,English 1,85
47239,3785,Kyle Roman,9,Computer Science,87
47240,3786,Sarah Gonzales,9,Algebra 1,75
47241,3786,Sarah Gonzales,9,Biology,88
47242,3786,Sarah Gonzales,9,World Geography,97
47243,3786,Sarah Gonzales,9,English 1,99
47244,3786,Sarah Gonzales,9,Music,98
47245,3786,Sarah Gonzales,10,Geometry,71
47246,3786,Sarah Gonzales,10,Chemistry,87
47247,3786,Sarah Gonzales,10,World History,100
47248,3786,Sarah Gonzales,10,English 2,100
47249,3786,Sarah Gonzales,10,Yearbook,100
47250,3787,Douglas Rhodes,9,Geometry,96
47251,3787,Douglas Rhodes,9,Biology,94
47252,3787,Douglas Rhodes,9,World Geography,75
47253,3787,Douglas Rhodes,9,English 1,82
47254,3787,Douglas Rhodes,9,Physical Education,79
47255,3787,Douglas Rhodes,10,Algebra 2,97
47256,3787,Douglas Rhodes,10,Chemistry,90
47257,3787,Douglas Rhodes,10,World History,76
47258,3787,Douglas Rhodes,10,English 2,87
47259,3787,Douglas Rhodes,10,Computer Science,77
47260,3787,Douglas Rhodes,11,Precalculus,100
47261,3787,Douglas Rhodes,11,Physics,93
47262,3787,Douglas Rhodes,11,American History,71
47263,3787,Douglas Rhodes,11,English 3,90
47264,3787,Douglas Rhodes,11,Music,75
47265,3788,Elizabeth Kemp,9,Algebra 1,91
47266,3788,Elizabeth Kemp,9,Biology,81
47267,3788,Elizabeth Kemp,9,World Geography,87
47268,3788,Elizabeth Kemp,9,English 1,98
47269,3788,Elizabeth Kemp,9,Studio Art,82
47270,3789,Monica Day,9,Geometry,93
47271,3789,Monica Day,9,Biology,80
47272,3789,Monica Day,9,World Geography,91
47273,3789,Monica Day,9,English 1,84
47274,3789,Monica Day,9,Computer Science,73
47275,3789,Monica Day,10,Algebra 2,94
47276,3789,Monica Day,10,Chemistry,79
47277,3789,Monica Day,10,World History,87
47278,3789,Monica Day,10,English 2,83
47279,3789,Monica Day,10,Cooking,72
47280,3789,Monica Day,11,Precalculus,91
47281,3789,Monica Day,11,Physics,80
47282,3789,Monica Day,11,American History,90
47283,3789,Monica Day,11,English 3,83
47284,3789,Monica Day,11,Computer Science,77
47285,3790,Susan Mcdonald,9,Algebra 1,76
47286,3790,Susan Mcdonald,9,Biology,75
47287,3790,Susan Mcdonald,9,World Geography,90
47288,3790,Susan Mcdonald,9,English 1,76
47289,3790,Susan Mcdonald,9,Music,82
47290,3790,Susan Mcdonald,10,Geometry,74
47291,3790,Susan Mcdonald,10,Chemistry,71
47292,3790,Susan Mcdonald,10,World History,93
47293,3790,Susan Mcdonald,10,English 2,72
47294,3790,Susan Mcdonald,10,Cooking,81
47295,3791,Pamela Garrett,9,Algebra 1,75
47296,3791,Pamela Garrett,9,Biology,90
47297,3791,Pamela Garrett,9,World Geography,90
47298,3791,Pamela Garrett,9,English 1,75
47299,3791,Pamela Garrett,9,Yearbook,82
47300,3791,Pamela Garrett,10,Geometry,73
47301,3791,Pamela Garrett,10,Chemistry,90
47302,3791,Pamela Garrett,10,World History,90
47303,3791,Pamela Garrett,10,English 2,73
47304,3791,Pamela Garrett,10,Computer Science,82
47305,3792,Paul Ferguson,9,Algebra 1,82
47306,3792,Paul Ferguson,9,Biology,99
47307,3792,Paul Ferguson,9,World Geography,80
47308,3792,Paul Ferguson,9,English 1,83
47309,3792,Paul Ferguson,9,Physical Education,90
47310,3792,Paul Ferguson,10,Geometry,82
47311,3792,Paul Ferguson,10,Chemistry,100
47312,3792,Paul Ferguson,10,World History,85
47313,3792,Paul Ferguson,10,English 2,79
47314,3792,Paul Ferguson,10,Physical Education,88
47315,3792,Paul Ferguson,11,Algebra 2,78
47316,3792,Paul Ferguson,11,Physics,96
47317,3792,Paul Ferguson,11,American History,88
47318,3792,Paul Ferguson,11,English 3,74
47319,3792,Paul Ferguson,11,Physical Education,92
47320,3793,Alicia Chavez,9,Algebra 1,89
47321,3793,Alicia Chavez,9,Biology,97
47322,3793,Alicia Chavez,9,World Geography,71
47323,3793,Alicia Chavez,9,English 1,89
47324,3793,Alicia Chavez,9,Yearbook,93
47325,3794,Shelby Lewis,9,Algebra 1,98
47326,3794,Shelby Lewis,9,Biology,100
47327,3794,Shelby Lewis,9,World Geography,92
47328,3794,Shelby Lewis,9,English 1,100
47329,3794,Shelby Lewis,9,Computer Science,73
47330,3794,Shelby Lewis,10,Geometry,96
47331,3794,Shelby Lewis,10,Chemistry,100
47332,3794,Shelby Lewis,10,World History,88
47333,3794,Shelby Lewis,10,English 2,97
47334,3794,Shelby Lewis,10,Music,70
47335,3794,Shelby Lewis,11,Algebra 2,92
47336,3794,Shelby Lewis,11,Physics,96
47337,3794,Shelby Lewis,11,American History,84
47338,3794,Shelby Lewis,11,English 3,94
47339,3794,Shelby Lewis,11,Computer Science,70
47340,3794,Shelby Lewis,12,Precalculus,90
47341,3794,Shelby Lewis,12,Anatomy,100
47342,3794,Shelby Lewis,12,Economics,89
47343,3794,Shelby Lewis,12,English 4,96
47344,3794,Shelby Lewis,12,Computer Science,70
47345,3795,Lisa Taylor,9,Algebra 1,79
47346,3795,Lisa Taylor,9,Biology,71
47347,3795,Lisa Taylor,9,World Geography,88
47348,3795,Lisa Taylor,9,English 1,78
47349,3795,Lisa Taylor,9,Studio Art,73
47350,3796,Sally Hardy,9,Geometry,73
47351,3796,Sally Hardy,9,Biology,71
47352,3796,Sally Hardy,9,World Geography,83
47353,3796,Sally Hardy,9,English 1,85
47354,3796,Sally Hardy,9,Physical Education,94
47355,3796,Sally Hardy,10,Algebra 2,76
47356,3796,Sally Hardy,10,Chemistry,70
47357,3796,Sally Hardy,10,World History,78
47358,3796,Sally Hardy,10,English 2,80
47359,3796,Sally Hardy,10,Computer Science,96
47360,3797,Patricia Gibson,9,Geometry,72
47361,3797,Patricia Gibson,9,Biology,90
47362,3797,Patricia Gibson,9,World Geography,93
47363,3797,Patricia Gibson,9,English 1,91
47364,3797,Patricia Gibson,9,Music,81
47365,3797,Patricia Gibson,10,Algebra 2,72
47366,3797,Patricia Gibson,10,Chemistry,88
47367,3797,Patricia Gibson,10,World History,93
47368,3797,Patricia Gibson,10,English 2,88
47369,3797,Patricia Gibson,10,Physical Education,80
47370,3797,Patricia Gibson,11,Precalculus,74
47371,3797,Patricia Gibson,11,Physics,90
47372,3797,Patricia Gibson,11,American History,89
47373,3797,Patricia Gibson,11,English 3,93
47374,3797,Patricia Gibson,11,Music,78
47375,3797,Patricia Gibson,12,Calculus,77
47376,3797,Patricia Gibson,12,Environmental Science,95
47377,3797,Patricia Gibson,12,Economics,84
47378,3797,Patricia Gibson,12,English 4,88
47379,3797,Patricia Gibson,12,Music,77
47380,3798,Sandra Baker,9,Algebra 1,71
47381,3798,Sandra Baker,9,Biology,94
47382,3798,Sandra Baker,9,World Geography,97
47383,3798,Sandra Baker,9,English 1,73
47384,3798,Sandra Baker,9,Physical Education,94
47385,3799,Rodney Mitchell,9,Geometry,80
47386,3799,Rodney Mitchell,9,Biology,96
47387,3799,Rodney Mitchell,9,World Geography,93
47388,3799,Rodney Mitchell,9,English 1,74
47389,3799,Rodney Mitchell,9,Music,97
47390,3799,Rodney Mitchell,10,Algebra 2,79
47391,3799,Rodney Mitchell,10,Chemistry,94
47392,3799,Rodney Mitchell,10,World History,98
47393,3799,Rodney Mitchell,10,English 2,70
47394,3799,Rodney Mitchell,10,Studio Art,100
47395,3799,Rodney Mitchell,11,Precalculus,83
47396,3799,Rodney Mitchell,11,Physics,94
47397,3799,Rodney Mitchell,11,American History,100
47398,3799,Rodney Mitchell,11,English 3,71
47399,3799,Rodney Mitchell,11,Computer Science,100
47400,3800,Stephanie Tate,9,Algebra 1,98
47401,3800,Stephanie Tate,9,Biology,87
47402,3800,Stephanie Tate,9,World Geography,89
47403,3800,Stephanie Tate,9,English 1,74
47404,3800,Stephanie Tate,9,Computer Science,81
47405,3800,Stephanie Tate,10,Geometry,93
47406,3800,Stephanie Tate,10,Chemistry,82
47407,3800,Stephanie Tate,10,World History,93
47408,3800,Stephanie Tate,10,English 2,71
47409,3800,Stephanie Tate,10,Yearbook,85
47410,3800,Stephanie Tate,11,Algebra 2,94
47411,3800,Stephanie Tate,11,Physics,85
47412,3800,Stephanie Tate,11,American History,93
47413,3800,Stephanie Tate,11,English 3,70
47414,3800,Stephanie Tate,11,Computer Science,87
47415,3800,Stephanie Tate,12,Precalculus,93
47416,3800,Stephanie Tate,12,Anatomy,87
47417,3800,Stephanie Tate,12,American Government,89
47418,3800,Stephanie Tate,12,English 4,70
47419,3800,Stephanie Tate,12,Yearbook,88
47420,3801,Heather Anderson,9,Geometry,78
47421,3801,Heather Anderson,9,Biology,94
47422,3801,Heather Anderson,9,World Geography,81
47423,3801,Heather Anderson,9,English 1,94
47424,3801,Heather Anderson,9,Music,85
47425,3801,Heather Anderson,10,Algebra 2,79
47426,3801,Heather Anderson,10,Chemistry,95
47427,3801,Heather Anderson,10,World History,80
47428,3801,Heather Anderson,10,English 2,96
47429,3801,Heather Anderson,10,Computer Science,90
47430,3801,Heather Anderson,11,Precalculus,81
47431,3801,Heather Anderson,11,Physics,90
47432,3801,Heather Anderson,11,American History,79
47433,3801,Heather Anderson,11,English 3,100
47434,3801,Heather Anderson,11,Physical Education,86
47435,3802,Jennifer Taylor,9,Geometry,76
47436,3802,Jennifer Taylor,9,Biology,88
47437,3802,Jennifer Taylor,9,World Geography,71
47438,3802,Jennifer Taylor,9,English 1,80
47439,3802,Jennifer Taylor,9,Music,83
47440,3802,Jennifer Taylor,10,Algebra 2,72
47441,3802,Jennifer Taylor,10,Chemistry,87
47442,3802,Jennifer Taylor,10,World History,71
47443,3802,Jennifer Taylor,10,English 2,75
47444,3802,Jennifer Taylor,10,Yearbook,78
47445,3803,Amber Fitzpatrick,9,Geometry,93
47446,3803,Amber Fitzpatrick,9,Biology,82
47447,3803,Amber Fitzpatrick,9,World Geography,86
47448,3803,Amber Fitzpatrick,9,English 1,99
47449,3803,Amber Fitzpatrick,9,Physical Education,88
47450,3803,Amber Fitzpatrick,10,Algebra 2,93
47451,3803,Amber Fitzpatrick,10,Chemistry,77
47452,3803,Amber Fitzpatrick,10,World History,86
47453,3803,Amber Fitzpatrick,10,English 2,100
47454,3803,Amber Fitzpatrick,10,Yearbook,83
47455,3804,Mr. Richard Schneider,9,Algebra 1,86
47456,3804,Mr. Richard Schneider,9,Biology,74
47457,3804,Mr. Richard Schneider,9,World Geography,88
47458,3804,Mr. Richard Schneider,9,English 1,71
47459,3804,Mr. Richard Schneider,9,Music,98
47460,3804,Mr. Richard Schneider,10,Geometry,84
47461,3804,Mr. Richard Schneider,10,Chemistry,71
47462,3804,Mr. Richard Schneider,10,World History,87
47463,3804,Mr. Richard Schneider,10,English 2,71
47464,3804,Mr. Richard Schneider,10,Computer Science,100
47465,3804,Mr. Richard Schneider,11,Algebra 2,82
47466,3804,Mr. Richard Schneider,11,Physics,76
47467,3804,Mr. Richard Schneider,11,American History,86
47468,3804,Mr. Richard Schneider,11,English 3,73
47469,3804,Mr. Richard Schneider,11,Music,97
47470,3804,Mr. Richard Schneider,12,Precalculus,81
47471,3804,Mr. Richard Schneider,12,Environmental Science,80
47472,3804,Mr. Richard Schneider,12,American Government,88
47473,3804,Mr. Richard Schneider,12,English 4,76
47474,3804,Mr. Richard Schneider,12,Music,95
47475,3805,Judith Miller,9,Algebra 1,82
47476,3805,Judith Miller,9,Biology,81
47477,3805,Judith Miller,9,World Geography,76
47478,3805,Judith Miller,9,English 1,74
47479,3805,Judith Miller,9,Physical Education,89
47480,3805,Judith Miller,10,Geometry,80
47481,3805,Judith Miller,10,Chemistry,81
47482,3805,Judith Miller,10,World History,77
47483,3805,Judith Miller,10,English 2,70
47484,3805,Judith Miller,10,Computer Science,90
47485,3806,Ashley Brown,9,Geometry,78
47486,3806,Ashley Brown,9,Biology,72
47487,3806,Ashley Brown,9,World Geography,83
47488,3806,Ashley Brown,9,English 1,86
47489,3806,Ashley Brown,9,Studio Art,100
47490,3806,Ashley Brown,10,Algebra 2,82
47491,3806,Ashley Brown,10,Chemistry,77
47492,3806,Ashley Brown,10,World History,81
47493,3806,Ashley Brown,10,English 2,86
47494,3806,Ashley Brown,10,Physical Education,100
47495,3807,Todd Black,9,Geometry,100
47496,3807,Todd Black,9,Biology,100
47497,3807,Todd Black,9,World Geography,100
47498,3807,Todd Black,9,English 1,73
47499,3807,Todd Black,9,Music,72
47500,3807,Todd Black,10,Algebra 2,95
47501,3807,Todd Black,10,Chemistry,100
47502,3807,Todd Black,10,World History,97
47503,3807,Todd Black,10,English 2,75
47504,3807,Todd Black,10,Studio Art,70
47505,3808,Christopher Watkins,9,Geometry,76
47506,3808,Christopher Watkins,9,Biology,82
47507,3808,Christopher Watkins,9,World Geography,78
47508,3808,Christopher Watkins,9,English 1,89
47509,3808,Christopher Watkins,9,Yearbook,87
47510,3808,Christopher Watkins,10,Algebra 2,76
47511,3808,Christopher Watkins,10,Chemistry,81
47512,3808,Christopher Watkins,10,World History,81
47513,3808,Christopher Watkins,10,English 2,87
47514,3808,Christopher Watkins,10,Yearbook,83
47515,3808,Christopher Watkins,11,Precalculus,71
47516,3808,Christopher Watkins,11,Physics,80
47517,3808,Christopher Watkins,11,American History,79
47518,3808,Christopher Watkins,11,English 3,86
47519,3808,Christopher Watkins,11,Physical Education,78
47520,3808,Christopher Watkins,12,Calculus,70
47521,3808,Christopher Watkins,12,Anatomy,83
47522,3808,Christopher Watkins,12,Economics,83
47523,3808,Christopher Watkins,12,English 4,91
47524,3808,Christopher Watkins,12,Cooking,80
47525,3809,Michael Powell,9,Geometry,71
47526,3809,Michael Powell,9,Biology,79
47527,3809,Michael Powell,9,World Geography,71
47528,3809,Michael Powell,9,English 1,88
47529,3809,Michael Powell,9,Cooking,89
47530,3809,Michael Powell,10,Algebra 2,70
47531,3809,Michael Powell,10,Chemistry,84
47532,3809,Michael Powell,10,World History,71
47533,3809,Michael Powell,10,English 2,84
47534,3809,Michael Powell,10,Physical Education,90
47535,3809,Michael Powell,11,Precalculus,73
47536,3809,Michael Powell,11,Physics,82
47537,3809,Michael Powell,11,American History,72
47538,3809,Michael Powell,11,English 3,89
47539,3809,Michael Powell,11,Cooking,95
47540,3810,Sara Griffith,9,Geometry,76
47541,3810,Sara Griffith,9,Biology,84
47542,3810,Sara Griffith,9,World Geography,99
47543,3810,Sara Griffith,9,English 1,86
47544,3810,Sara Griffith,9,Computer Science,85
47545,3811,Beverly Davila,9,Algebra 1,70
47546,3811,Beverly Davila,9,Biology,87
47547,3811,Beverly Davila,9,World Geography,82
47548,3811,Beverly Davila,9,English 1,94
47549,3811,Beverly Davila,9,Music,98
47550,3811,Beverly Davila,10,Geometry,70
47551,3811,Beverly Davila,10,Chemistry,82
47552,3811,Beverly Davila,10,World History,81
47553,3811,Beverly Davila,10,English 2,90
47554,3811,Beverly Davila,10,Physical Education,100
47555,3812,Ebony Buck,9,Geometry,77
47556,3812,Ebony Buck,9,Biology,95
47557,3812,Ebony Buck,9,World Geography,96
47558,3812,Ebony Buck,9,English 1,82
47559,3812,Ebony Buck,9,Cooking,88
47560,3812,Ebony Buck,10,Algebra 2,79
47561,3812,Ebony Buck,10,Chemistry,99
47562,3812,Ebony Buck,10,World History,96
47563,3812,Ebony Buck,10,English 2,81
47564,3812,Ebony Buck,10,Physical Education,89
47565,3812,Ebony Buck,11,Precalculus,75
47566,3812,Ebony Buck,11,Physics,97
47567,3812,Ebony Buck,11,American History,97
47568,3812,Ebony Buck,11,English 3,78
47569,3812,Ebony Buck,11,Studio Art,93
47570,3813,Alison Hardy,9,Algebra 1,75
47571,3813,Alison Hardy,9,Biology,92
47572,3813,Alison Hardy,9,World Geography,90
47573,3813,Alison Hardy,9,English 1,100
47574,3813,Alison Hardy,9,Studio Art,83
47575,3813,Alison Hardy,10,Geometry,76
47576,3813,Alison Hardy,10,Chemistry,90
47577,3813,Alison Hardy,10,World History,93
47578,3813,Alison Hardy,10,English 2,100
47579,3813,Alison Hardy,10,Studio Art,80
47580,3813,Alison Hardy,11,Algebra 2,76
47581,3813,Alison Hardy,11,Physics,95
47582,3813,Alison Hardy,11,American History,97
47583,3813,Alison Hardy,11,English 3,100
47584,3813,Alison Hardy,11,Music,78
47585,3813,Alison Hardy,12,Precalculus,71
47586,3813,Alison Hardy,12,Astronomy,96
47587,3813,Alison Hardy,12,Economics,100
47588,3813,Alison Hardy,12,English 4,98
47589,3813,Alison Hardy,12,Studio Art,83
47590,3814,Madison Vargas,9,Algebra 1,72
47591,3814,Madison Vargas,9,Biology,89
47592,3814,Madison Vargas,9,World Geography,89
47593,3814,Madison Vargas,9,English 1,91
47594,3814,Madison Vargas,9,Physical Education,100
47595,3814,Madison Vargas,10,Geometry,77
47596,3814,Madison Vargas,10,Chemistry,93
47597,3814,Madison Vargas,10,World History,85
47598,3814,Madison Vargas,10,English 2,89
47599,3814,Madison Vargas,10,Cooking,100
47600,3814,Madison Vargas,11,Algebra 2,77
47601,3814,Madison Vargas,11,Physics,97
47602,3814,Madison Vargas,11,American History,87
47603,3814,Madison Vargas,11,English 3,87
47604,3814,Madison Vargas,11,Computer Science,95
47605,3814,Madison Vargas,12,Precalculus,77
47606,3814,Madison Vargas,12,Environmental Science,100
47607,3814,Madison Vargas,12,Economics,84
47608,3814,Madison Vargas,12,English 4,87
47609,3814,Madison Vargas,12,Yearbook,94
47610,3815,Alison Burke,9,Algebra 1,94
47611,3815,Alison Burke,9,Biology,86
47612,3815,Alison Burke,9,World Geography,91
47613,3815,Alison Burke,9,English 1,73
47614,3815,Alison Burke,9,Computer Science,84
47615,3815,Alison Burke,10,Geometry,91
47616,3815,Alison Burke,10,Chemistry,85
47617,3815,Alison Burke,10,World History,90
47618,3815,Alison Burke,10,English 2,71
47619,3815,Alison Burke,10,Studio Art,86
47620,3816,Mitchell Greene,9,Algebra 1,98
47621,3816,Mitchell Greene,9,Biology,80
47622,3816,Mitchell Greene,9,World Geography,89
47623,3816,Mitchell Greene,9,English 1,90
47624,3816,Mitchell Greene,9,Computer Science,96
47625,3816,Mitchell Greene,10,Geometry,95
47626,3816,Mitchell Greene,10,Chemistry,78
47627,3816,Mitchell Greene,10,World History,94
47628,3816,Mitchell Greene,10,English 2,91
47629,3816,Mitchell Greene,10,Studio Art,100
47630,3816,Mitchell Greene,11,Algebra 2,92
47631,3816,Mitchell Greene,11,Physics,77
47632,3816,Mitchell Greene,11,American History,94
47633,3816,Mitchell Greene,11,English 3,87
47634,3816,Mitchell Greene,11,Physical Education,100
47635,3816,Mitchell Greene,12,Precalculus,93
47636,3816,Mitchell Greene,12,Environmental Science,74
47637,3816,Mitchell Greene,12,American Government,89
47638,3816,Mitchell Greene,12,English 4,92
47639,3816,Mitchell Greene,12,Physical Education,95
47640,3817,David Olsen,9,Geometry,70
47641,3817,David Olsen,9,Biology,84
47642,3817,David Olsen,9,World Geography,91
47643,3817,David Olsen,9,English 1,74
47644,3817,David Olsen,9,Music,95
47645,3817,David Olsen,10,Algebra 2,70
47646,3817,David Olsen,10,Chemistry,86
47647,3817,David Olsen,10,World History,90
47648,3817,David Olsen,10,English 2,70
47649,3817,David Olsen,10,Studio Art,97
47650,3817,David Olsen,11,Precalculus,70
47651,3817,David Olsen,11,Physics,90
47652,3817,David Olsen,11,American History,86
47653,3817,David Olsen,11,English 3,70
47654,3817,David Olsen,11,Computer Science,93
47655,3817,David Olsen,12,Calculus,70
47656,3817,David Olsen,12,Environmental Science,91
47657,3817,David Olsen,12,American Government,89
47658,3817,David Olsen,12,English 4,70
47659,3817,David Olsen,12,Music,93
47660,3818,James Arroyo,9,Geometry,79
47661,3818,James Arroyo,9,Biology,90
47662,3818,James Arroyo,9,World Geography,100
47663,3818,James Arroyo,9,English 1,72
47664,3818,James Arroyo,9,Physical Education,97
47665,3818,James Arroyo,10,Algebra 2,79
47666,3818,James Arroyo,10,Chemistry,92
47667,3818,James Arroyo,10,World History,100
47668,3818,James Arroyo,10,English 2,76
47669,3818,James Arroyo,10,Yearbook,94
47670,3819,Dr. Terrence Nelson,9,Algebra 1,91
47671,3819,Dr. Terrence Nelson,9,Biology,78
47672,3819,Dr. Terrence Nelson,9,World Geography,100
47673,3819,Dr. Terrence Nelson,9,English 1,89
47674,3819,Dr. Terrence Nelson,9,Computer Science,86
47675,3820,Nicole Strong,9,Algebra 1,95
47676,3820,Nicole Strong,9,Biology,89
47677,3820,Nicole Strong,9,World Geography,78
47678,3820,Nicole Strong,9,English 1,74
47679,3820,Nicole Strong,9,Yearbook,94
47680,3820,Nicole Strong,10,Geometry,97
47681,3820,Nicole Strong,10,Chemistry,87
47682,3820,Nicole Strong,10,World History,80
47683,3820,Nicole Strong,10,English 2,76
47684,3820,Nicole Strong,10,Studio Art,91
47685,3820,Nicole Strong,11,Algebra 2,93
47686,3820,Nicole Strong,11,Physics,83
47687,3820,Nicole Strong,11,American History,82
47688,3820,Nicole Strong,11,English 3,77
47689,3820,Nicole Strong,11,Studio Art,95
47690,3821,John Cruz,9,Geometry,71
47691,3821,John Cruz,9,Biology,73
47692,3821,John Cruz,9,World Geography,71
47693,3821,John Cruz,9,English 1,82
47694,3821,John Cruz,9,Cooking,87
47695,3822,Claudia Lewis,9,Algebra 1,78
47696,3822,Claudia Lewis,9,Biology,88
47697,3822,Claudia Lewis,9,World Geography,90
47698,3822,Claudia Lewis,9,English 1,71
47699,3822,Claudia Lewis,9,Cooking,86
47700,3822,Claudia Lewis,10,Geometry,83
47701,3822,Claudia Lewis,10,Chemistry,83
47702,3822,Claudia Lewis,10,World History,92
47703,3822,Claudia Lewis,10,English 2,76
47704,3822,Claudia Lewis,10,Yearbook,84
47705,3822,Claudia Lewis,11,Algebra 2,85
47706,3822,Claudia Lewis,11,Physics,86
47707,3822,Claudia Lewis,11,American History,95
47708,3822,Claudia Lewis,11,English 3,79
47709,3822,Claudia Lewis,11,Cooking,81
47710,3822,Claudia Lewis,12,Precalculus,80
47711,3822,Claudia Lewis,12,Anatomy,89
47712,3822,Claudia Lewis,12,American Government,90
47713,3822,Claudia Lewis,12,English 4,77
47714,3822,Claudia Lewis,12,Cooking,77
47715,3823,Shane Patel,9,Algebra 1,99
47716,3823,Shane Patel,9,Biology,84
47717,3823,Shane Patel,9,World Geography,80
47718,3823,Shane Patel,9,English 1,77
47719,3823,Shane Patel,9,Music,98
47720,3823,Shane Patel,10,Geometry,96
47721,3823,Shane Patel,10,Chemistry,82
47722,3823,Shane Patel,10,World History,78
47723,3823,Shane Patel,10,English 2,81
47724,3823,Shane Patel,10,Physical Education,96
47725,3823,Shane Patel,11,Algebra 2,92
47726,3823,Shane Patel,11,Physics,78
47727,3823,Shane Patel,11,American History,79
47728,3823,Shane Patel,11,English 3,82
47729,3823,Shane Patel,11,Yearbook,96
47730,3824,Paul Garcia,9,Geometry,90
